Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.15 [1.02-1.28],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.05 [0.94-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.05 [0.93-1.17],1.000,,Apolipoprotein B
Total-BCAA,1.02 [0.91-1.15],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.00 [0.89-1.13],1.000,,Valine
LDL-FC,1.00 [0.89-1.12],1.000,,Free Cholesterol in LDL
M-LDL-FC%,0.92 [0.82-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.87 [0.78-0.98],1.000,,Albumin
HDL-FC,0.81 [0.71-0.93],1.000,,Free Cholesterol in HDL
Unsaturation,0.78 [0.69-0.88],1.000,,Degree of Unsaturation
