Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.06 [0.90-1.26],1.000,,Isoleucine
Leu,1.04 [0.88-1.24],1.000,,Leucine
Total-BCAA,1.04 [0.87-1.24],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.04 [0.87-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.02 [0.86-1.22],1.000,,Valine
LDL-CE,0.91 [0.77-1.08],1.000,,Cholesteryl Esters in LDL
Total-CE,0.83 [0.70-0.99],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.77 [0.66-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.74 [0.62-0.89],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.71 [0.59-0.85],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
