Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.11-1.20],5.333e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.15 [1.11-1.19],3.142e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.10-1.19],3.363e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.13 [1.09-1.18],1.598e-05,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.12 [1.08-1.16],5.053e-04,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-CE%,0.90 [0.87-0.93],0.004,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.90 [0.87-0.93],0.003,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-P,0.90 [0.86-0.93],0.018,*,Concentration of Medium VLDL Particles
M-VLDL-PL,0.90 [0.86-0.93],0.009,**,Phospholipids in Medium VLDL
S-VLDL-FC,0.89 [0.86-0.93],0.004,**,Free Cholesterol in Small VLDL
S-LDL-P,0.89 [0.86-0.93],0.003,**,Concentration of Small LDL Particles
M-HDL-FC%,0.89 [0.86-0.93],0.025,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
SM,0.89 [0.86-0.93],0.006,**,Sphingomyelins
M-VLDL-FC,0.89 [0.86-0.93],0.002,**,Free Cholesterol in Medium VLDL
Val,0.89 [0.86-0.93],0.012,*,Valine
S-HDL-L,0.89 [0.86-0.93],0.001,**,Total-Lipids in Small HDL
S-LDL-PL,0.89 [0.86-0.92],3.638e-04,***,Phospholipids in Small LDL
S-HDL-FC,0.89 [0.85-0.92],0.001,**,Free Cholesterol in Small HDL
L-LDL-P,0.89 [0.86-0.92],3.976e-04,***,Concentration of Large LDL Particles
HDL-P,0.89 [0.85-0.92],0.004,**,Concentration of HDL Particles
IDL-P,0.89 [0.85-0.92],1.754e-04,***,Concentration of IDL Particles
Unsaturation,0.89 [0.85-0.92],0.001,**,Degree of Unsaturation
Phosphoglyc,0.89 [0.85-0.92],0.001,**,Phosphoglycerides
ApoB,0.89 [0.85-0.92],8.494e-05,***,Apolipoprotein B
IDL-PL,0.89 [0.85-0.92],2.191e-04,***,Phospholipids in IDL
LDL-P,0.89 [0.85-0.92],1.141e-04,***,Concentration of LDL Particles
Remnant-C,0.88 [0.85-0.92],2.653e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C,0.88 [0.85-0.92],3.804e-05,***,Cholesterol in Medium VLDL
PC,0.88 [0.85-0.92],4.008e-04,***,Phosphatidylcholines
M-LDL-C%,0.88 [0.85-0.91],4.832e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-P,0.88 [0.85-0.92],5.129e-05,***,Concentration of Medium LDL Particles
IDL-C%,0.88 [0.85-0.91],5.379e-07,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE,0.88 [0.85-0.91],1.663e-05,***,Cholesteryl Esters in Medium VLDL
Total-PL,0.88 [0.85-0.92],5.204e-05,***,Total-Phospholipids in Lipoprotein Particles
S-LDL-L,0.88 [0.85-0.91],1.217e-05,***,Total-Lipids in Small LDL
Total-L,0.88 [0.85-0.91],9.169e-06,***,Total-Lipids in Lipoprotein Particles
Cholines,0.88 [0.85-0.92],9.633e-05,***,Total-Cholines
LA,0.88 [0.85-0.91],5.756e-06,***,Linoleic Acid
S-LDL-CE,0.88 [0.85-0.91],7.147e-06,***,Cholesteryl Esters in Small LDL
IDL-L,0.88 [0.84-0.91],1.932e-06,***,Total-Lipids in IDL
IDL-CE%,0.88 [0.85-0.91],7.041e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.88 [0.84-0.91],9.738e-07,***,Albumin
IDL-FC,0.88 [0.84-0.91],3.544e-06,***,Free Cholesterol in IDL
Total-P,0.87 [0.84-0.91],3.036e-05,***,Total-Concentration of Lipoprotein Particles
S-LDL-C,0.87 [0.84-0.91],6.600e-07,***,Cholesterol in Small LDL
Non-HDL-C,0.87 [0.84-0.91],9.888e-08,***,Total-Cholesterol Minus HDL-C
M-LDL-CE,0.87 [0.84-0.91],5.302e-07,***,Cholesteryl Esters in Medium LDL
S-LDL-FC,0.87 [0.84-0.90],1.575e-07,***,Free Cholesterol in Small LDL
S-HDL-CE,0.87 [0.84-0.90],3.995e-07,***,Cholesteryl Esters in Small HDL
Omega-6,0.87 [0.84-0.90],5.073e-07,***,Omega-6 Fatty Acids
M-LDL-L,0.87 [0.84-0.90],1.759e-07,***,Total-Lipids in Medium LDL
S-HDL-C,0.87 [0.84-0.90],4.456e-07,***,Cholesterol in Small HDL
Total-FC,0.87 [0.84-0.90],1.341e-07,***,Total-Free Cholesterol
M-LDL-PL,0.87 [0.84-0.90],2.324e-07,***,Phospholipids in Medium LDL
S-HDL-P,0.87 [0.84-0.90],4.819e-07,***,Concentration of Small HDL Particles
S-LDL-C%,0.87 [0.84-0.90],2.768e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C,0.87 [0.84-0.90],6.396e-08,***,Cholesterol in IDL
LDL-L,0.87 [0.84-0.90],1.883e-08,***,Total-Lipids in LDL
LDL-PL,0.87 [0.84-0.90],2.518e-08,***,Phospholipids in LDL
M-LDL-C,0.87 [0.83-0.90],3.816e-08,***,Cholesterol in Medium LDL
IDL-CE,0.87 [0.83-0.90],2.814e-08,***,Cholesteryl Esters in IDL
L-LDL-L,0.87 [0.83-0.90],1.212e-08,***,Total-Lipids in Large LDL
L-LDL-C%,0.87 [0.83-0.90],3.959e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-CE,0.87 [0.83-0.90],1.068e-08,***,Cholesteryl Esters in LDL
Clinical LDL-C,0.87 [0.83-0.90],2.010e-09,***,Clinical LDL Cholesterol
LDL-C,0.86 [0.83-0.90],3.045e-09,***,LDL Cholesterol
L-LDL-CE,0.86 [0.83-0.90],6.126e-09,***,Cholesteryl Esters in Large LDL
L-LDL-PL,0.86 [0.83-0.90],6.494e-09,***,Phospholipids in Large LDL
Total-C,0.86 [0.83-0.90],4.073e-09,***,Total-Cholesterol
PUFA,0.86 [0.83-0.90],2.355e-08,***,Polyunsaturated Fatty Acids
L-LDL-C,0.86 [0.83-0.90],2.691e-09,***,Cholesterol in Large LDL
LDL-FC,0.86 [0.83-0.89],1.907e-09,***,Free Cholesterol in LDL
L-LDL-FC,0.86 [0.83-0.89],3.533e-09,***,Free Cholesterol in Large LDL
Total-CE,0.86 [0.83-0.89],1.694e-09,***,Total-Esterified Cholesterol
M-LDL-FC,0.86 [0.83-0.89],1.662e-09,***,Free Cholesterol in Medium LDL
