Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-PL,1.06 [0.91-1.25],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
TG/PG,1.05 [0.89-1.25],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,1.04 [0.88-1.22],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,1.01 [0.86-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,1.01 [0.86-1.17],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.92 [0.79-1.07],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-C,0.90 [0.77-1.05],1.000,,VLDL Cholesterol
LDL-CE,0.89 [0.76-1.04],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.87 [0.73-1.04],1.000,,Cholesteryl Esters in HDL
Total-CE,0.86 [0.73-1.01],1.000,,Total-Esterified Cholesterol
