Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.05 [0.99-1.12],1.000,,Triglycerides to Phosphoglycerides ratio
IDL-FC%,1.02 [0.97-1.08],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
IDL-PL%,1.02 [0.96-1.09],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-FC%,1.02 [0.96-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,1.01 [0.95-1.07],1.000,,Cholesterol to Total-Lipids in IDL percentage
ApoA1,0.83 [0.78-0.89],0.054,,Apolipoprotein A1
HDL-L,0.83 [0.78-0.89],0.059,,Total-Lipids in HDL
M-HDL-P,0.83 [0.77-0.89],0.100,,Concentration of Medium HDL Particles
M-HDL-FC,0.83 [0.77-0.89],0.082,,Free Cholesterol in Medium HDL
HDL-FC,0.82 [0.76-0.88],0.097,,Free Cholesterol in HDL
