Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.25 [1.07-1.46],1.000,,Glutamine
Gly,1.15 [0.98-1.35],1.000,,Glycine
M-LDL-TG%,1.11 [0.95-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.01 [0.87-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Tyr,1.00 [0.86-1.17],1.000,,Tyrosine
VLDL-CE,0.99 [0.85-1.16],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.92 [0.78-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.89 [0.77-1.04],1.000,,Cholesteryl Esters in LDL
Total-CE,0.85 [0.73-1.00],1.000,,Total-Esterified Cholesterol
HDL-CE,0.81 [0.68-0.96],1.000,,Cholesteryl Esters in HDL
