Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [1.00-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.05 [0.93-1.20],1.000,,Tyrosine
Gly,1.02 [0.88-1.18],1.000,,Glycine
His,1.02 [0.89-1.16],1.000,,Histidine
ApoB/ApoA1,1.02 [0.89-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.97 [0.85-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.92 [0.81-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.90 [0.80-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.89 [0.78-1.01],1.000,,Total-Cholesterol
HDL-CE,0.85 [0.73-0.99],1.000,,Cholesteryl Esters in HDL
