Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.04 [0.97-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-TG,1.03 [0.96-1.10],1.000,,Triglycerides in Very Small VLDL
XXL-VLDL-CE,1.03 [0.96-1.10],1.000,,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.02 [0.96-1.10],1.000,,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.02 [0.95-1.10],1.000,,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-CE,0.97 [0.89-1.04],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.96 [0.89-1.02],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.89-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.94 [0.88-1.00],1.000,,Cholesteryl Esters in LDL
Total-C,0.93 [0.87-1.00],1.000,,Total-Cholesterol
