Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-CE%,1.06 [0.92-1.23],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.06 [0.92-1.22],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-C%,1.04 [0.90-1.20],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.02 [0.89-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.01 [0.87-1.17],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-VLDL-FC%,0.99 [0.86-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.95 [0.82-1.11],1.000,,HDL Cholesterol
LDL-C,0.92 [0.81-1.05],1.000,,LDL Cholesterol
Non-HDL-C,0.91 [0.80-1.04],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.90 [0.79-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
