Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.11-1.22],5.478e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.17 [1.12-1.22],1.326e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.16 [1.11-1.21],6.177e-06,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.16 [1.11-1.21],7.633e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.15 [1.10-1.20],3.709e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.14 [1.09-1.20],0.005,**,Glycoprotein Acetyls
XS-VLDL-TG%,1.14 [1.09-1.19],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.14 [1.09-1.20],0.007,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.14 [1.09-1.19],0.002,**,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.14 [1.09-1.19],0.014,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.89 [0.85-0.93],0.033,*,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-C,0.89 [0.85-0.93],0.045,*,LDL Cholesterol
S-VLDL-C%,0.89 [0.85-0.93],0.027,*,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-C%,0.89 [0.85-0.93],0.030,*,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-L,0.89 [0.85-0.93],0.047,*,Total-Lipids in Large LDL
M-VLDL-C%,0.89 [0.85-0.93],0.013,*,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-C,0.89 [0.85-0.93],0.043,*,Total-Cholesterol
Total-CE,0.89 [0.85-0.93],0.020,*,Total-Esterified Cholesterol
L-LDL-FC%,0.89 [0.85-0.92],0.004,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C,0.89 [0.85-0.92],0.014,*,Cholesterol in Large LDL
M-VLDL-FC%,0.88 [0.85-0.92],0.006,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.88 [0.85-0.92],0.003,**,Clinical LDL Cholesterol
M-VLDL-CE,0.88 [0.84-0.92],0.011,*,Cholesteryl Esters in Medium VLDL
L-LDL-PL,0.88 [0.84-0.92],0.006,**,Phospholipids in Large LDL
M-LDL-C%,0.88 [0.85-0.92],2.566e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE,0.88 [0.84-0.92],0.005,**,Cholesteryl Esters in IDL
Omega-3%,0.88 [0.84-0.92],0.014,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.88 [0.84-0.92],1.543e-04,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC,0.88 [0.84-0.92],0.002,**,Free Cholesterol in Small LDL
M-LDL-FC,0.88 [0.84-0.92],0.002,**,Free Cholesterol in Medium LDL
IDL-C,0.88 [0.84-0.92],0.002,**,Cholesterol in IDL
PUFA%,0.88 [0.84-0.92],0.001,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-C%,0.88 [0.84-0.91],4.343e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
DHA%,0.88 [0.84-0.92],0.004,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-C%,0.87 [0.84-0.91],8.591e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.87 [0.84-0.91],2.612e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,0.87 [0.84-0.91],1.235e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.87 [0.84-0.91],1.122e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-FC,0.87 [0.84-0.91],3.680e-04,***,Free Cholesterol in LDL
IDL-FC,0.87 [0.83-0.91],5.785e-04,***,Free Cholesterol in IDL
S-VLDL-PL%,0.87 [0.83-0.91],3.008e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC,0.87 [0.83-0.91],2.339e-04,***,Free Cholesterol in Large LDL
Albumin,0.86 [0.83-0.90],6.657e-06,***,Albumin
DHA,0.86 [0.82-0.90],4.633e-04,***,Docosahexaenoic Acid
PUFA/MUFA,0.86 [0.82-0.90],7.568e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.84 [0.80-0.88],2.868e-08,***,Degree of Unsaturation
