Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.07 [0.88-1.31],1.000,,Creatinine
VLDL-FC,1.02 [0.85-1.22],1.000,,Free Cholesterol in VLDL
HDL-FC,1.01 [0.82-1.25],1.000,,Free Cholesterol in HDL
SFA,1.01 [0.85-1.20],1.000,,Saturated Fatty Acids
M-LDL-FC%,1.01 [0.85-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.97 [0.81-1.16],1.000,,Total-Cholesterol
Total-CE,0.97 [0.81-1.16],1.000,,Total-Esterified Cholesterol
LDL-CE,0.95 [0.80-1.14],1.000,,Cholesteryl Esters in LDL
M-LDL-PL%,0.93 [0.78-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.89 [0.74-1.07],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
