Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-C%,1.07 [0.93-1.23],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.06 [0.91-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.05 [0.91-1.20],1.000,,Glutamine
Phe,1.04 [0.91-1.19],1.000,,Phenylalanine
M-LDL-CE%,1.01 [0.88-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-CE,1.00 [0.87-1.14],1.000,,Cholesteryl Esters in LDL
VLDL-CE,1.00 [0.87-1.14],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.98 [0.85-1.13],1.000,,Total-Esterified Cholesterol
LA%,0.98 [0.85-1.13],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-TG%,0.91 [0.79-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
