Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-FC%,1.10 [0.96-1.27],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.09 [0.94-1.27],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.06 [0.91-1.24],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.04 [0.90-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.01 [0.88-1.17],1.000,,Alanine
ApoA1,0.96 [0.82-1.12],1.000,,Apolipoprotein A1
M-LDL-FC%,0.94 [0.81-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.88 [0.76-1.02],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.87 [0.75-1.00],1.000,,Apolipoprotein B
Clinical LDL-C,0.85 [0.74-0.98],1.000,,Clinical LDL Cholesterol
