Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.22 [1.15-1.29],2.055e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.21 [1.14-1.28],9.880e-05,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.20 [1.13-1.28],3.527e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.19 [1.12-1.26],6.979e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.18 [1.11-1.25],0.047,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-CE,0.85 [0.81-0.90],0.020,*,Cholesteryl Esters in Small HDL
S-HDL-P,0.85 [0.81-0.90],0.028,*,Concentration of Small HDL Particles
ApoB,0.85 [0.80-0.91],0.039,*,Apolipoprotein B
S-LDL-L,0.85 [0.80-0.90],0.025,*,Total-Lipids in Small LDL
L-LDL-P,0.85 [0.80-0.90],0.027,*,Concentration of Large LDL Particles
S-LDL-CE,0.85 [0.80-0.90],0.026,*,Cholesteryl Esters in Small LDL
S-HDL-C,0.85 [0.80-0.90],0.008,**,Cholesterol in Small HDL
M-VLDL-CE,0.85 [0.80-0.90],0.016,*,Cholesteryl Esters in Medium VLDL
M-LDL-CE,0.85 [0.80-0.90],0.016,*,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.85 [0.80-0.90],0.011,*,Phospholipids in Medium LDL
ApoA1,0.84 [0.79-0.90],0.041,*,Apolipoprotein A1
M-LDL-L,0.84 [0.80-0.90],0.005,**,Total-Lipids in Medium LDL
Remnant-C,0.84 [0.79-0.89],0.003,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C,0.84 [0.79-0.89],0.004,**,Cholesterol in Small LDL
M-LDL-C%,0.84 [0.80-0.89],1.834e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C,0.84 [0.79-0.89],0.002,**,Cholesterol in Medium LDL
S-LDL-FC,0.84 [0.79-0.89],9.450e-04,***,Free Cholesterol in Small LDL
S-VLDL-FC%,0.84 [0.79-0.89],0.001,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.84 [0.79-0.89],0.001,**,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-C%,0.83 [0.79-0.88],9.867e-05,***,Cholesterol to Total-Lipids in IDL percentage
HDL-CE,0.83 [0.78-0.89],0.008,**,Cholesteryl Esters in HDL
HDL-C,0.83 [0.78-0.89],0.007,**,HDL Cholesterol
LDL-PL,0.83 [0.78-0.88],1.562e-04,***,Phospholipids in LDL
IDL-PL,0.83 [0.78-0.88],5.065e-04,***,Phospholipids in IDL
XS-VLDL-C%,0.83 [0.78-0.88],1.988e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.83 [0.78-0.88],2.027e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-P,0.83 [0.78-0.88],7.040e-04,***,Concentration of HDL Particles
S-LDL-C%,0.83 [0.78-0.87],8.239e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC,0.83 [0.78-0.88],8.413e-05,***,Free Cholesterol in Medium LDL
Phosphoglyc,0.83 [0.78-0.88],5.149e-04,***,Phosphoglycerides
PUFA,0.83 [0.78-0.88],2.169e-04,***,Polyunsaturated Fatty Acids
Total-L,0.83 [0.78-0.88],1.250e-04,***,Total-Lipids in Lipoprotein Particles
IDL-FC,0.83 [0.78-0.88],1.405e-04,***,Free Cholesterol in IDL
Omega-6,0.83 [0.78-0.88],1.355e-04,***,Omega-6 Fatty Acids
Non-HDL-C,0.83 [0.78-0.88],3.847e-05,***,Total-Cholesterol Minus HDL-C
LDL-L,0.82 [0.78-0.87],3.059e-05,***,Total-Lipids in LDL
LDL-CE,0.82 [0.78-0.87],2.651e-05,***,Cholesteryl Esters in LDL
SM,0.82 [0.77-0.87],1.341e-04,***,Sphingomyelins
L-LDL-PL,0.82 [0.77-0.87],1.910e-05,***,Phospholipids in Large LDL
XS-VLDL-CE%,0.82 [0.77-0.87],2.215e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA,0.82 [0.77-0.87],1.782e-05,***,Linoleic Acid
LDL-C,0.82 [0.77-0.87],6.229e-06,***,LDL Cholesterol
PC,0.82 [0.77-0.87],7.887e-05,***,Phosphatidylcholines
IDL-L,0.82 [0.77-0.87],1.499e-05,***,Total-Lipids in IDL
Clinical LDL-C,0.82 [0.77-0.87],2.690e-06,***,Clinical LDL Cholesterol
L-LDL-L,0.82 [0.77-0.87],5.046e-06,***,Total-Lipids in Large LDL
L-LDL-CE,0.82 [0.77-0.86],4.106e-06,***,Cholesteryl Esters in Large LDL
LDL-FC,0.81 [0.77-0.86],3.145e-06,***,Free Cholesterol in LDL
Total-PL,0.81 [0.77-0.87],1.726e-05,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.81 [0.77-0.87],2.121e-05,***,Total-Cholines
