Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.41 [1.20-1.65],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.32 [1.13-1.55],1.000,,Tyrosine
Phe,1.26 [1.08-1.48],1.000,,Phenylalanine
Leu,1.12 [0.95-1.33],1.000,,Leucine
Ile,1.12 [0.95-1.32],1.000,,Isoleucine
VLDL-C,0.95 [0.80-1.13],1.000,,VLDL Cholesterol
M-LDL-FC%,0.81 [0.70-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.80 [0.68-0.95],1.000,,Cholesteryl Esters in LDL
Total-CE,0.76 [0.64-0.90],1.000,,Total-Esterified Cholesterol
HDL-CE,0.68 [0.56-0.84],1.000,,Cholesteryl Esters in HDL
