Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-PL%,1.15 [1.02-1.31],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.13 [1.01-1.27],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.12 [1.00-1.26],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.02 [0.91-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.01 [0.90-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,0.98 [0.87-1.09],1.000,,Cholesteryl Esters in LDL
PUFA/MUFA,0.93 [0.83-1.05],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.93 [0.83-1.04],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.90 [0.80-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.84 [0.74-0.95],1.000,,Cholesteryl Esters in HDL
