Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.96-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.04 [0.93-1.16],1.000,,Phenylalanine
Ile,1.02 [0.92-1.15],1.000,,Isoleucine
Leu,1.02 [0.90-1.14],1.000,,Leucine
Total-BCAA,1.01 [0.90-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Total-FC,0.97 [0.87-1.09],1.000,,Total-Free Cholesterol
LDL-FC,0.96 [0.86-1.08],1.000,,Free Cholesterol in LDL
Albumin,0.89 [0.80-1.00],1.000,,Albumin
M-LDL-FC%,0.88 [0.79-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.80 [0.70-0.91],1.000,,Free Cholesterol in HDL
