Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.09 [0.89-1.33],1.000,,Glutamine
Gly,1.07 [0.86-1.35],1.000,,Glycine
M-LDL-FC%,1.02 [0.83-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,1.01 [0.83-1.23],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,1.01 [0.83-1.24],1.000,,Alanine
VLDL-CE,1.00 [0.82-1.22],1.000,,Cholesteryl Esters in VLDL
M-LDL-PL%,0.98 [0.80-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.91 [0.74-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.88 [0.72-1.08],1.000,,Total-Esterified Cholesterol
LA%,0.88 [0.72-1.08],1.000,,Linoleic Acid to Total-Fatty Acids percentage
