Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.17 [1.05-1.29],1.000,,Glycoprotein Acetyls
M-LDL-TG%,1.09 [0.99-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Pyruvate,1.07 [0.97-1.18],1.000,,Pyruvate
Glu,1.05 [0.95-1.16],1.000,,Glucose
HDL-FC,1.02 [0.91-1.14],1.000,,Free Cholesterol in HDL
Ile,0.99 [0.89-1.09],1.000,,Isoleucine
Phe,0.97 [0.88-1.07],1.000,,Phenylalanine
M-LDL-FC%,0.97 [0.87-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.97 [0.87-1.07],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.96 [0.86-1.06],1.000,,Leucine
