Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6%,1.08 [0.89-1.31],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
SFA%,1.06 [0.88-1.26],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-FC,1.05 [0.86-1.28],1.000,,Free Cholesterol in HDL
Creatinine,1.04 [0.84-1.28],1.000,,Creatinine
M-LDL-FC%,1.04 [0.86-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.99 [0.83-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.99 [0.82-1.18],1.000,,Isoleucine
Phe,0.96 [0.80-1.15],1.000,,Phenylalanine
Leu,0.86 [0.71-1.04],1.000,,Leucine
Total-BCAA,0.85 [0.70-1.03],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
