Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.08 [0.97-1.20],1.000,,Glutamine
M-LDL-PL%,1.05 [0.95-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.03 [0.93-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Phe,1.02 [0.93-1.13],1.000,,Phenylalanine
Gly,1.02 [0.92-1.13],1.000,,Glycine
VLDL-C,0.96 [0.87-1.07],1.000,,VLDL Cholesterol
M-LDL-FC%,0.94 [0.84-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.93 [0.84-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.93 [0.84-1.03],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.90 [0.81-1.00],1.000,,Total-Cholesterol
