Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.22 [1.08-1.37],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.07 [0.96-1.19],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.04 [0.92-1.17],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.03 [0.92-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.02 [0.90-1.16],1.000,,Valine
Remnant-C,0.89 [0.79-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.89 [0.80-1.00],1.000,,LDL Cholesterol
Non-HDL-C,0.89 [0.79-1.00],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.86 [0.77-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.84 [0.73-0.97],1.000,,HDL Cholesterol
