Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.07 [0.99-1.15],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.04 [0.98-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,1.03 [0.96-1.10],1.000,,VLDL Cholesterol
VLDL-CE,1.02 [0.96-1.09],1.000,,Cholesteryl Esters in VLDL
LDL-CE,1.00 [0.94-1.07],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.98 [0.92-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.98 [0.91-1.05],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.97 [0.91-1.05],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.97 [0.91-1.04],1.000,,Docosahexaenoic Acid
SFA%,0.97 [0.90-1.03],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
