Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.05 [0.99-1.12],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,1.03 [0.97-1.09],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Ala,1.02 [0.96-1.08],1.000,,Alanine
Tyr,1.01 [0.95-1.07],1.000,,Tyrosine
M-LDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6,0.98 [0.92-1.04],1.000,,Omega-6 Fatty Acids
LA,0.98 [0.92-1.04],1.000,,Linoleic Acid
Omega-3,0.98 [0.92-1.04],1.000,,Omega-3 Fatty Acids
PUFA,0.98 [0.92-1.04],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.96 [0.91-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
