Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.11 [1.02-1.21],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-FC,1.04 [0.94-1.15],1.000,,Free Cholesterol in HDL
M-LDL-PL%,1.04 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,1.03 [0.94-1.12],1.000,,Glucose
Creatinine,1.00 [0.91-1.11],1.000,,Creatinine
Ile,1.00 [0.91-1.09],1.000,,Isoleucine
Leu,0.96 [0.88-1.06],1.000,,Leucine
M-LDL-FC%,0.96 [0.88-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.95 [0.87-1.05],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.94 [0.85-1.03],1.000,,Valine
