Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.22 [0.98-1.52],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.19 [1.02-1.38],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.12 [0.95-1.31],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.10 [0.91-1.32],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.02 [0.85-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,1.00 [0.84-1.19],1.000,,Docosahexaenoic Acid
PUFA%,0.97 [0.75-1.25],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.95 [0.76-1.20],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.94 [0.76-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.94 [0.76-1.15],1.000,,Linoleic Acid to Total-Fatty Acids percentage
