Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.03-1.29],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.01-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.08 [0.97-1.21],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.02 [0.91-1.14],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.00 [0.89-1.13],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
HDL-C,0.99 [0.87-1.12],1.000,,HDL Cholesterol
M-LDL-FC%,0.94 [0.84-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.89 [0.80-1.00],1.000,,Apolipoprotein B
Clinical LDL-C,0.87 [0.78-0.97],1.000,,Clinical LDL Cholesterol
LDL-C,0.86 [0.77-0.96],1.000,,LDL Cholesterol
