Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.10 [0.93-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.07 [0.91-1.26],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.06 [0.91-1.24],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.06 [0.90-1.26],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.03 [0.89-1.20],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-VLDL-PL%,0.98 [0.84-1.14],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-C,0.96 [0.80-1.14],1.000,,HDL Cholesterol
LDL-C,0.88 [0.76-1.02],1.000,,LDL Cholesterol
Non-HDL-C,0.87 [0.75-1.01],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.86 [0.74-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
