Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.08 [0.97-1.22],1.000,,Tyrosine
M-LDL-PL%,1.05 [0.93-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,1.02 [0.91-1.15],1.000,,Leucine
Ile,1.00 [0.89-1.13],1.000,,Isoleucine
Total-BCAA,1.00 [0.89-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.86 [0.77-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.85 [0.76-0.95],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.85 [0.76-0.95],1.000,,LDL Cholesterol
Non-HDL-C,0.85 [0.75-0.95],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.83 [0.74-0.93],1.000,,Total-Cholesterol
