Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,1.07 [1.00-1.14],1.000,,Total-Cholesterol
Remnant-C,1.05 [0.99-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,1.04 [0.98-1.11],1.000,,VLDL Cholesterol
HDL-CE,1.04 [0.96-1.11],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,1.01 [0.95-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.99 [0.93-1.05],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,0.99 [0.93-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.98 [0.92-1.05],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-CE%,0.98 [0.92-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-TG%,0.97 [0.91-1.04],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
