Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.15 [0.98-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.07 [0.90-1.29],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Tyr,1.03 [0.88-1.21],1.000,,Tyrosine
HDL-CE,1.02 [0.85-1.22],1.000,,Cholesteryl Esters in HDL
HDL-C,1.01 [0.85-1.21],1.000,,HDL Cholesterol
M-LDL-FC%,0.99 [0.84-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.98 [0.84-1.15],1.000,,Phenylalanine
Leu,0.93 [0.78-1.10],1.000,,Leucine
Ile,0.93 [0.79-1.10],1.000,,Isoleucine
His,0.92 [0.78-1.08],1.000,,Histidine
