Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.39 [1.19-1.61],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.35 [1.13-1.61],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.27 [1.07-1.50],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.13 [0.95-1.33],1.000,,Monounsaturated Fatty Acids
Omega-6/Omega-3,1.03 [0.87-1.23],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Remnant-C,0.89 [0.76-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.87 [0.74-1.01],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.85 [0.73-1.00],1.000,,LDL Cholesterol
HDL-C,0.78 [0.65-0.94],1.000,,HDL Cholesterol
M-LDL-FC%,0.74 [0.64-0.86],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
