Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.03 [0.93-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.02 [0.91-1.13],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.01 [0.92-1.12],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-CE%,1.01 [0.91-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.00 [0.90-1.11],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-C,0.99 [0.89-1.11],1.000,,HDL Cholesterol
M-LDL-TG%,0.99 [0.89-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.97 [0.88-1.07],1.000,,Clinical LDL Cholesterol
Non-HDL-C,0.96 [0.87-1.06],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.96 [0.87-1.05],1.000,,LDL Cholesterol
