Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.15 [1.13-1.17],1.246e-45,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.15 [1.13-1.17],1.141e-45,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.14 [1.12-1.16],3.804e-41,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.14 [1.12-1.16],3.738e-40,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.12 [1.10-1.14],2.549e-30,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.12 [1.10-1.14],8.387e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.10 [1.08-1.12],1.968e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.10 [1.08-1.12],5.128e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.09 [1.07-1.11],4.496e-15,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.09 [1.07-1.11],1.384e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.08 [1.06-1.10],1.795e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.08 [1.06-1.10],5.610e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,1.08 [1.06-1.10],2.139e-09,***,Glycoprotein Acetyls
S-HDL-TG%,1.08 [1.06-1.10],7.912e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.07 [1.05-1.09],1.023e-08,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-TG%,1.06 [1.04-1.08],2.358e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-PL%,1.06 [1.04-1.08],0.002,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.06 [1.04-1.08],0.011,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.05 [1.03-1.07],0.016,*,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.05 [1.03-1.07],0.038,*,Triglycerides to Phosphoglycerides ratio
S-VLDL-CE%,0.95 [0.93-0.97],0.006,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-CE%,0.95 [0.93-0.97],0.017,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE,0.95 [0.93-0.97],0.006,**,Cholesteryl Esters in Small VLDL
Val,0.95 [0.93-0.97],0.016,*,Valine
Omega-3,0.95 [0.93-0.97],0.007,**,Omega-3 Fatty Acids
XS-VLDL-FC%,0.95 [0.93-0.96],1.025e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
