Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.27 [1.06-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Albumin,1.10 [0.91-1.34],1.000,,Albumin
HDL-FC,1.09 [0.88-1.35],1.000,,Free Cholesterol in HDL
SFA,1.02 [0.84-1.23],1.000,,Saturated Fatty Acids
Total-FA,1.02 [0.84-1.24],1.000,,Total-Fatty Acids
Phe,1.00 [0.83-1.20],1.000,,Phenylalanine
M-LDL-CE%,0.98 [0.81-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,0.91 [0.75-1.10],1.000,,Alanine
M-LDL-FC%,0.86 [0.72-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.77 [0.64-0.94],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
