Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.18 [1.07-1.31],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.17 [1.06-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.10 [0.99-1.23],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.08 [0.97-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.08 [0.96-1.22],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
ApoB/ApoA1,0.93 [0.83-1.03],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.92 [0.83-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.92 [0.83-1.02],1.000,,Apolipoprotein B
Total-BCAA,0.91 [0.82-1.02],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.91 [0.81-1.02],1.000,,Valine
