Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.22 [1.17-1.28],2.701e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.21 [1.15-1.26],1.939e-10,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.20 [1.15-1.25],1.222e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.18 [1.13-1.24],1.336e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.17 [1.12-1.23],3.435e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.17 [1.11-1.22],2.613e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.16 [1.11-1.22],1.566e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.15 [1.10-1.21],0.002,**,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.14 [1.09-1.19],0.006,**,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.89 [0.85-0.93],0.013,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.88 [0.84-0.92],0.018,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-C,0.88 [0.84-0.92],0.023,*,Cholesterol in Small VLDL
LA%,0.88 [0.84-0.92],0.019,*,Linoleic Acid to Total-Fatty Acids percentage
VLDL-C,0.88 [0.84-0.92],0.006,**,VLDL Cholesterol
M-VLDL-CE%,0.88 [0.84-0.91],3.505e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-P,0.87 [0.83-0.92],0.003,**,Concentration of Medium VLDL Particles
M-VLDL-PL,0.87 [0.83-0.91],0.001,**,Phospholipids in Medium VLDL
S-VLDL-C%,0.87 [0.83-0.91],1.553e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.87 [0.83-0.91],1.702e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-CE,0.87 [0.83-0.91],2.601e-04,***,Cholesteryl Esters in VLDL
M-VLDL-C%,0.87 [0.83-0.91],7.976e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Cholines,0.87 [0.83-0.91],0.002,**,Total-Cholines
S-VLDL-FC,0.87 [0.83-0.91],1.753e-04,***,Free Cholesterol in Small VLDL
XS-VLDL-C,0.86 [0.83-0.91],1.875e-04,***,Cholesterol in Very Small VLDL
M-VLDL-PL%,0.86 [0.83-0.90],1.679e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-PL,0.86 [0.83-0.90],6.810e-05,***,Phospholipids in Small LDL
S-LDL-P,0.86 [0.82-0.90],8.370e-05,***,Concentration of Small LDL Particles
M-VLDL-FC%,0.86 [0.82-0.90],7.421e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-PL,0.86 [0.82-0.90],8.798e-05,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-FC,0.86 [0.82-0.90],2.210e-05,***,Free Cholesterol in Medium VLDL
SM,0.86 [0.82-0.90],7.586e-05,***,Sphingomyelins
Total-L,0.86 [0.82-0.90],4.899e-06,***,Total-Lipids in Lipoprotein Particles
XS-VLDL-CE,0.86 [0.82-0.90],9.502e-06,***,Cholesteryl Esters in Very Small VLDL
S-LDL-L,0.85 [0.82-0.89],3.259e-06,***,Total-Lipids in Small LDL
L-LDL-P,0.85 [0.82-0.89],4.409e-06,***,Concentration of Large LDL Particles
