Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.18 [1.11-1.25],0.003,**,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.17 [1.10-1.24],0.028,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.17 [1.10-1.24],0.020,*,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.17 [1.11-1.23],0.009,**,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.16 [1.09-1.23],0.302,,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.87 [0.82-0.91],0.027,*,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.86 [0.82-0.91],0.038,*,Clinical LDL Cholesterol
XS-VLDL-C%,0.86 [0.82-0.91],0.033,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C,0.86 [0.81-0.91],0.045,*,Cholesterol in Large LDL
Total-C,0.86 [0.81-0.91],0.036,*,Total-Cholesterol
XS-VLDL-CE%,0.86 [0.81-0.91],0.012,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.86 [0.81-0.91],0.035,*,Cholesteryl Esters in IDL
IDL-C,0.86 [0.81-0.91],0.031,*,Cholesterol in IDL
Total-CE,0.86 [0.81-0.91],0.024,*,Total-Esterified Cholesterol
L-LDL-FC,0.86 [0.81-0.91],0.038,*,Free Cholesterol in Large LDL
L-LDL-C%,0.85 [0.80-0.89],7.597e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
