Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.13 [1.09-1.18],8.695e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.12 [1.08-1.17],7.767e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.08-1.17],1.128e-04,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.11 [1.07-1.16],0.005,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.11 [1.07-1.15],0.001,**,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.11 [1.07-1.15],0.014,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.91 [0.88-0.94],0.034,*,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.91 [0.87-0.94],0.026,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.90 [0.87-0.94],0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-PL%,0.90 [0.87-0.94],0.030,*,Phospholipids to Total-Lipids in Small VLDL percentage
DHA%,0.90 [0.87-0.94],0.037,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.90 [0.87-0.94],0.043,*,Docosahexaenoic Acid
XS-VLDL-CE%,0.90 [0.87-0.93],0.004,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.90 [0.87-0.93],7.554e-04,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.90 [0.87-0.93],0.002,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.89 [0.86-0.93],4.391e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.89 [0.86-0.93],0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.89 [0.86-0.93],8.752e-04,***,Degree of Unsaturation
