Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.14 [1.08-1.20],0.516,,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.09 [1.03-1.15],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL,1.05 [1.00-1.11],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.05 [1.00-1.11],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.04 [0.99-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-CE,0.89 [0.84-0.93],0.965,,Total-Esterified Cholesterol
HDL-CE,0.88 [0.83-0.93],0.745,,Cholesteryl Esters in HDL
HDL-C,0.88 [0.83-0.93],0.645,,HDL Cholesterol
SM,0.87 [0.83-0.92],0.049,*,Sphingomyelins
M-HDL-FC%,0.87 [0.82-0.92],0.207,,Free Cholesterol to Total-Lipids in Medium HDL percentage
