Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.12 [1.04-1.22],1.000,,Glutamine
M-LDL-PL%,1.08 [1.00-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.03 [0.95-1.12],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Gly,1.02 [0.94-1.11],1.000,,Glycine
Ala,1.00 [0.93-1.09],1.000,,Alanine
M-LDL-FC%,0.98 [0.90-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.97 [0.90-1.05],1.000,,Cholesteryl Esters in LDL
DHA%,0.96 [0.88-1.04],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,0.95 [0.88-1.03],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.92 [0.85-1.00],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
