Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.23 [1.18-1.28],1.153e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.22 [1.17-1.26],8.152e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.21 [1.16-1.26],2.327e-15,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.20 [1.16-1.25],2.163e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.18 [1.13-1.23],4.223e-09,***,Glycoprotein Acetyls
S-LDL-PL%,1.17 [1.12-1.22],4.448e-09,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.16 [1.12-1.21],9.364e-09,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.16 [1.11-1.21],7.190e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.14 [1.10-1.19],7.399e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.14 [1.09-1.19],2.082e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.13 [1.08-1.18],0.005,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.13 [1.09-1.17],6.495e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.13 [1.08-1.18],0.003,**,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-C,0.90 [0.86-0.93],0.037,*,VLDL Cholesterol
S-LDL-PL,0.90 [0.86-0.93],0.015,*,Phospholipids in Small LDL
XS-VLDL-C,0.90 [0.86-0.93],0.028,*,Cholesterol in Very Small VLDL
M-VLDL-P,0.89 [0.86-0.93],0.019,*,Concentration of Medium VLDL Particles
M-VLDL-PL,0.89 [0.86-0.93],0.010,*,Phospholipids in Medium VLDL
M-VLDL-CE%,0.89 [0.86-0.93],4.225e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.89 [0.85-0.93],0.024,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-FC,0.89 [0.85-0.93],0.004,**,Free Cholesterol in Small VLDL
VLDL-CE,0.89 [0.86-0.93],0.002,**,Cholesteryl Esters in VLDL
ApoA1,0.89 [0.85-0.93],0.021,*,Apolipoprotein A1
M-VLDL-C%,0.89 [0.85-0.92],2.214e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Unsaturation,0.89 [0.85-0.92],0.003,**,Degree of Unsaturation
M-VLDL-FC,0.88 [0.85-0.92],6.587e-04,***,Free Cholesterol in Medium VLDL
