Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.10 [1.08-1.12],1.302e-21,***,Glycoprotein Acetyls
L-HDL-PL%,1.07 [1.05-1.09],3.479e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL,1.07 [1.05-1.08],4.914e-07,***,Phospholipids in Medium HDL
S-HDL-PL,1.06 [1.05-1.08],5.313e-08,***,Phospholipids in Small HDL
M-HDL-L,1.06 [1.04-1.08],1.795e-05,***,Total-Lipids in Medium HDL
M-HDL-CE,1.06 [1.04-1.08],3.033e-05,***,Cholesteryl Esters in Medium HDL
S-HDL-L,1.06 [1.04-1.08],3.131e-06,***,Total-Lipids in Small HDL
M-HDL-C,1.06 [1.04-1.08],1.015e-04,***,Cholesterol in Medium HDL
M-HDL-P,1.06 [1.04-1.08],8.250e-05,***,Concentration of Medium HDL Particles
S-HDL-CE,1.05 [1.04-1.07],7.942e-05,***,Cholesteryl Esters in Small HDL
M-HDL-FC,1.05 [1.04-1.07],0.004,**,Free Cholesterol in Medium HDL
Lactate,1.05 [1.04-1.07],3.589e-04,***,Lactate
S-HDL-C,1.05 [1.04-1.07],2.708e-04,***,Cholesterol in Small HDL
HDL-P,1.05 [1.03-1.07],0.004,**,Concentration of HDL Particles
S-HDL-P,1.05 [1.03-1.07],0.001,**,Concentration of Small HDL Particles
Glu,0.96 [0.94-0.97],0.037,*,Glucose
M-VLDL-C,0.96 [0.94-0.97],0.031,*,Cholesterol in Medium VLDL
PUFA%,0.95 [0.94-0.97],0.035,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-CE,0.95 [0.94-0.97],0.004,**,Cholesteryl Esters in Medium VLDL
S-HDL-FC%,0.95 [0.94-0.97],0.010,**,Free Cholesterol to Total-Lipids in Small HDL percentage
Gln,0.95 [0.93-0.97],5.500e-04,***,Glutamine
Total-BCAA,0.95 [0.93-0.97],0.003,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,0.95 [0.93-0.96],1.236e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.94 [0.92-0.96],2.005e-06,***,Valine
Citrate,0.92 [0.90-0.94],9.112e-16,***,Citrate
Albumin,0.91 [0.90-0.93],3.235e-22,***,Albumin
