Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.25 [1.08-1.45],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.15 [0.98-1.36],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.09 [0.94-1.28],1.000,,Monounsaturated Fatty Acids
LA,1.01 [0.87-1.18],1.000,,Linoleic Acid
Omega-3%,1.00 [0.86-1.18],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Remnant-C,0.94 [0.81-1.09],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.92 [0.79-1.07],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.78-1.06],1.000,,LDL Cholesterol
Total-C,0.89 [0.77-1.04],1.000,,Total-Cholesterol
M-LDL-FC%,0.83 [0.72-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
