Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.05 [0.96-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-C,1.01 [0.92-1.11],1.000,,LDL Cholesterol
Non-HDL-C,1.01 [0.92-1.11],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,1.01 [0.92-1.11],1.000,,Clinical LDL Cholesterol
ApoB,1.01 [0.92-1.10],1.000,,Apolipoprotein B
M-LDL-FC%,0.97 [0.87-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.96 [0.86-1.06],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,0.94 [0.85-1.03],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.92 [0.83-1.02],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.89 [0.80-0.99],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
