Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.04 [0.96-1.12],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.03 [0.96-1.11],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.02 [0.95-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,1.01 [0.94-1.09],1.000,,Apolipoprotein A1
Val,1.01 [0.94-1.09],1.000,,Valine
HDL-CE,0.97 [0.90-1.05],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.96 [0.90-1.03],1.000,,VLDL Cholesterol
Total-C,0.95 [0.88-1.02],1.000,,Total-Cholesterol
M-LDL-FC%,0.95 [0.88-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.95 [0.88-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
