Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.15 [1.11-1.18],1.896e-15,***,Glycoprotein Acetyls
MUFA%,1.13 [1.10-1.17],3.694e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.11 [1.08-1.14],5.309e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.10 [1.07-1.14],6.296e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.10 [1.07-1.13],2.081e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.10 [1.07-1.13],1.157e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.10 [1.07-1.13],3.133e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.10 [1.07-1.13],9.459e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.10 [1.06-1.13],0.002,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.09 [1.06-1.12],0.016,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.09 [1.06-1.12],4.764e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.09 [1.06-1.12],0.002,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-PL%,1.09 [1.06-1.12],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
Creatinine,1.09 [1.05-1.12],0.048,*,Creatinine
S-VLDL-TG%,1.08 [1.05-1.12],0.010,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.08 [1.05-1.11],0.017,*,Triglycerides to Total-Lipids in Small LDL percentage
Remnant-C,0.93 [0.90-0.96],0.050,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-PL,0.93 [0.90-0.95],0.026,*,Phospholipids in LDL
M-VLDL-C,0.93 [0.90-0.95],0.028,*,Cholesterol in Medium VLDL
IDL-CE%,0.93 [0.90-0.95],0.011,*,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-L,0.93 [0.90-0.95],0.012,*,Total-Lipids in LDL
LA,0.93 [0.90-0.95],0.018,*,Linoleic Acid
LDL-CE,0.93 [0.90-0.95],0.012,*,Cholesteryl Esters in LDL
S-LDL-FC,0.93 [0.90-0.95],0.009,**,Free Cholesterol in Small LDL
S-LDL-C%,0.92 [0.90-0.95],0.003,**,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC,0.92 [0.90-0.95],0.008,**,Free Cholesterol in Medium LDL
Non-HDL-C,0.92 [0.90-0.95],0.005,**,Total-Cholesterol Minus HDL-C
L-HDL-CE%,0.92 [0.90-0.95],0.004,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,0.92 [0.90-0.95],0.039,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE,0.92 [0.90-0.95],0.012,*,Cholesteryl Esters in Very Small VLDL
Omega-6,0.92 [0.90-0.95],0.008,**,Omega-6 Fatty Acids
LDL-C,0.92 [0.90-0.95],0.002,**,LDL Cholesterol
LA%,0.92 [0.90-0.95],0.005,**,Linoleic Acid to Total-Fatty Acids percentage
IDL-C%,0.92 [0.90-0.95],4.927e-04,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,0.92 [0.90-0.95],2.884e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
SM,0.92 [0.89-0.95],0.010,**,Sphingomyelins
L-LDL-PL,0.92 [0.90-0.95],0.002,**,Phospholipids in Large LDL
S-HDL-FC%,0.92 [0.89-0.95],0.009,**,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL%,0.92 [0.90-0.95],7.300e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.92 [0.90-0.95],5.785e-04,***,Clinical LDL Cholesterol
