Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.31 [1.19-1.43],0.003,**,Lactate
M-LDL-TG%,1.24 [1.14-1.36],0.226,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.24 [1.14-1.36],0.655,,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,1.06 [0.96-1.16],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
HDL-FC,1.05 [0.95-1.17],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.94 [0.86-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.90 [0.82-1.00],1.000,,Valine
Total-BCAA,0.90 [0.82-1.00],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-C%,0.81 [0.75-0.88],0.300,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.80 [0.74-0.87],0.074,,Cholesteryl Esters to Total-Lipids in IDL percentage
