Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-FC%,1.20 [1.07-1.36],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.14 [1.01-1.28],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.10 [0.98-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.09 [0.97-1.23],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.03 [0.91-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.93 [0.83-1.05],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Remnant-C,0.93 [0.83-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.92 [0.82-1.03],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.92 [0.82-1.03],1.000,,LDL Cholesterol
Total-C,0.90 [0.80-1.01],1.000,,Total-Cholesterol
