Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.14 [0.96-1.34],1.000,,Leucine
ApoB/ApoA1,1.11 [0.94-1.32],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,1.10 [0.93-1.30],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.06 [0.89-1.27],1.000,,Valine
M-LDL-FC%,1.03 [0.86-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-FA,1.00 [0.84-1.19],1.000,,Total-Fatty Acids
M-LDL-TG%,0.99 [0.84-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,0.98 [0.82-1.17],1.000,,Saturated Fatty Acids
DHA,0.95 [0.79-1.13],1.000,,Docosahexaenoic Acid
Omega-3,0.94 [0.79-1.12],1.000,,Omega-3 Fatty Acids
