Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6%,1.08 [0.93-1.26],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.05 [0.90-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Creatinine,1.05 [0.89-1.23],1.000,,Creatinine
PUFA%,1.03 [0.89-1.21],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-FC,1.03 [0.87-1.22],1.000,,Free Cholesterol in HDL
M-VLDL-C%,0.98 [0.84-1.13],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Leu,0.97 [0.83-1.13],1.000,,Leucine
Ile,0.96 [0.82-1.11],1.000,,Isoleucine
Tyr,0.92 [0.79-1.07],1.000,,Tyrosine
His,0.92 [0.79-1.06],1.000,,Histidine
