Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.20 [1.04-1.37],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.17 [1.02-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.08 [0.94-1.25],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.07 [0.92-1.24],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.05 [0.91-1.22],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
VLDL-C,0.95 [0.83-1.09],1.000,,VLDL Cholesterol
M-LDL-FC%,0.94 [0.82-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.88 [0.77-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.84 [0.74-0.96],1.000,,Total-Cholesterol
HDL-CE,0.83 [0.71-0.97],1.000,,Cholesteryl Esters in HDL
