Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.07 [0.94-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.04 [0.91-1.18],1.000,,Valine
ApoB/ApoA1,1.03 [0.91-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.03 [0.91-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB,1.03 [0.91-1.17],1.000,,Apolipoprotein B
Omega-6%,1.00 [0.88-1.14],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.99 [0.87-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.97 [0.86-1.11],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.97 [0.85-1.11],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.93 [0.81-1.07],1.000,,Docosahexaenoic Acid
