Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.24 [1.10-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.08 [0.95-1.22],1.000,,Leucine
Total-BCAA,1.06 [0.93-1.20],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.04 [0.91-1.18],1.000,,Valine
Omega-6/Omega-3,1.01 [0.89-1.15],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,0.97 [0.86-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.90 [0.80-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.88 [0.78-0.99],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.85 [0.76-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.85 [0.75-0.96],1.000,,Total-Cholesterol
