Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.92-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.08 [0.89-1.31],1.000,,VLDL Cholesterol
LDL-CE,1.06 [0.87-1.28],1.000,,Cholesteryl Esters in LDL
Remnant-C,1.05 [0.86-1.27],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,1.04 [0.85-1.26],1.000,,Total-Cholesterol
ApoA1,0.98 [0.79-1.22],1.000,,Apolipoprotein A1
Leu,0.97 [0.79-1.19],1.000,,Leucine
Total-BCAA,0.95 [0.77-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.94 [0.77-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.93 [0.76-1.15],1.000,,Valine
