Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.17-1.38],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.27 [1.17-1.37],8.359e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.22 [1.12-1.33],0.828,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.22 [1.12-1.32],0.651,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.22 [1.12-1.32],0.524,,Phospholipids to Total-Lipids in IDL percentage
L-LDL-CE%,0.81 [0.75-0.88],0.031,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-C%,0.81 [0.75-0.87],0.007,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.79 [0.74-0.86],9.072e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-CE,0.79 [0.73-0.86],0.018,*,Cholesteryl Esters in Small HDL
M-LDL-C%,0.79 [0.74-0.85],1.237e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.78 [0.72-0.84],1.149e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
