Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.06 [0.95-1.19],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL%,1.05 [0.93-1.19],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.03 [0.92-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.01 [0.90-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,1.00 [0.89-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
ApoA1,1.00 [0.88-1.13],1.000,,Apolipoprotein A1
M-LDL-FC%,0.98 [0.87-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.90 [0.81-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.89 [0.79-0.99],1.000,,Apolipoprotein B
Clinical LDL-C,0.88 [0.79-0.98],1.000,,Clinical LDL Cholesterol
