Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.97-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,1.08 [0.95-1.23],1.000,,Cholesteryl Esters in HDL
Total-CE,1.02 [0.90-1.15],1.000,,Total-Esterified Cholesterol
LDL-CE,1.01 [0.90-1.14],1.000,,Cholesteryl Esters in LDL
VLDL-CE,1.01 [0.90-1.13],1.000,,Cholesteryl Esters in VLDL
Non-HDL-C,1.00 [0.89-1.12],1.000,,Total-Cholesterol Minus HDL-C
ApoB,0.99 [0.88-1.11],1.000,,Apolipoprotein B
Clinical LDL-C,0.98 [0.87-1.10],1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,0.92 [0.82-1.04],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.91 [0.81-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
