Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [1.00-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.06 [0.97-1.15],1.000,,Glycine
Gln,1.04 [0.96-1.12],1.000,,Glutamine
Leu,1.03 [0.95-1.12],1.000,,Leucine
Total-BCAA,1.01 [0.93-1.10],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-CE,0.98 [0.91-1.06],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.98 [0.90-1.06],1.000,,VLDL Cholesterol
Total-CE,0.94 [0.87-1.02],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.94 [0.86-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.92 [0.85-1.01],1.000,,Cholesteryl Esters in HDL
