Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [1.02-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,1.04 [0.98-1.10],1.000,,Saturated Fatty Acids
PUFA,1.01 [0.96-1.07],1.000,,Polyunsaturated Fatty Acids
Omega-3,1.01 [0.96-1.07],1.000,,Omega-3 Fatty Acids
Omega-6,1.01 [0.96-1.07],1.000,,Omega-6 Fatty Acids
Total-C,0.99 [0.93-1.05],1.000,,Total-Cholesterol
Total-CE,0.99 [0.93-1.04],1.000,,Total-Esterified Cholesterol
LDL-CE,0.99 [0.93-1.04],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.98 [0.92-1.05],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.94 [0.89-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
