Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.28 [1.22-1.34],5.182e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.26 [1.20-1.32],8.391e-15,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.26 [1.19-1.32],7.040e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.24 [1.19-1.30],1.162e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.20 [1.14-1.26],3.245e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.20 [1.14-1.26],1.914e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.17 [1.11-1.24],3.675e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.17 [1.11-1.23],7.345e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.16 [1.10-1.22],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.15 [1.10-1.21],0.013,*,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.14 [1.08-1.19],0.038,*,Phospholipids to Total-Lipids in IDL percentage
VLDL-CE,0.88 [0.84-0.92],0.047,*,Cholesteryl Esters in VLDL
M-VLDL-PL,0.87 [0.83-0.92],0.033,*,Phospholipids in Medium VLDL
S-VLDL-FC,0.87 [0.83-0.92],0.015,*,Free Cholesterol in Small VLDL
Albumin,0.87 [0.83-0.91],0.002,**,Albumin
S-HDL-FC,0.87 [0.82-0.91],0.005,**,Free Cholesterol in Small HDL
S-HDL-C%,0.87 [0.83-0.91],6.450e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-C%,0.87 [0.83-0.91],0.001,**,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.87 [0.82-0.91],0.001,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
