Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Val,0.1293,0.1222,Valine
LA%,0.0817,0.1021,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.1087,0.0918,Glycoprotein Acetyls
Creatinine,0.0772,0.0694,Creatinine
S-LDL-C%,0.0490,0.0664,Cholesterol to Total-Lipids in Small LDL percentage
DHA,0.0740,0.0595,Docosahexaenoic Acid
L-LDL-TG%,0.0165,0.0376,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0422,0.0367,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,0.0375,0.0348,Glutamine
L-LDL-C%,0.0215,0.0348,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0290,0.0301,Leucine
Unsaturation,0.0290,0.0265,Degree of Unsaturation
IDL-TG%,0.0105,0.0229,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,0.0217,0.0180,Phospholipids to Total-Lipids in IDL percentage
Tyr,0.0172,0.0172,Tyrosine
Omega-3%,0.0217,0.0171,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0183,0.0167,Omega-3 Fatty Acids
Albumin,0.0133,0.0166,Albumin
Total-BCAA,0.0123,0.0126,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-C,0.0155,0.0119,Cholesterol in Small HDL
XS-VLDL-CE%,0.0048,0.0105,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0120,0.0104,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-CE,0.0083,0.0095,Cholesteryl Esters in IDL
Glu,0.0123,0.0093,Glucose
Ile,0.0087,0.0090,Isoleucine
Gly,0.0102,0.0084,Glycine
Citrate,0.0107,0.0079,Citrate
Acetate,0.0082,0.0074,Acetate
L-LDL-CE%,0.0067,0.0071,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0085,0.0071,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
MUFA%,0.0097,0.0067,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0067,0.0059,Phenylalanine
Lactate,0.0042,0.0053,Lactate
Omega-6/Omega-3,0.0073,0.0053,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
3-Hydroxybutyrate,0.0075,0.0049,3-Hydroxybutyrate
XS-VLDL-C%,0.0030,0.0048,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,0.0030,0.0040,Triglycerides in Large HDL
ApoB/ApoA1,0.0047,0.0035,Apolipoprotein B to Apolipoprotein A1 ratio
His,0.0047,0.0030,Histidine
Glu-lactate,0.0027,0.0028,Glucose-lactate
Ala,0.0028,0.0027,Alanine
Pyruvate,0.0033,0.0024,Pyruvate
L-LDL-PL%,0.0023,0.0022,Phospholipids to Total-Lipids in Large LDL percentage
Sc-ala,0.0028,0.0021,Spectrometer-corrected alanine
L-HDL-PL%,0.0033,0.0019,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL%,0.0025,0.0019,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.0027,0.0018,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0018,0.0014,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0018,0.0013,Acetoacetate
XXL-VLDL-PL%,0.0015,0.0012,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0015,0.0010,Saturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0012,0.0007,Average Diameter for LDL Particles
IDL-FC%,0.0008,0.0006,Free Cholesterol to Total-Lipids in IDL percentage
IDL-C%,0.0007,0.0005,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0008,0.0004,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0003,0.0002,Acetone
