Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1118,0.1325,Glycoprotein Acetyls
Unsaturation,0.1023,0.1146,Degree of Unsaturation
LA%,0.1197,0.1122,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.0282,0.0601,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Val,0.0483,0.0502,Valine
Citrate,0.0427,0.0388,Citrate
Gly,0.0378,0.0351,Glycine
L-LDL-C%,0.0402,0.0288,Cholesterol to Total-Lipids in Large LDL percentage
DHA%,0.0348,0.0268,Docosahexaenoic Acid to Total-Fatty Acids percentage
Phe,0.0333,0.0222,Phenylalanine
Albumin,0.0248,0.0201,Albumin
Creatinine,0.0263,0.0192,Creatinine
Gln,0.0253,0.0184,Glutamine
His,0.0185,0.0176,Histidine
MUFA%,0.0173,0.0167,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0188,0.0165,Spectrometer-corrected alanine
XL-HDL-FC,0.0135,0.0141,Free Cholesterol in Very Large HDL
L-VLDL-CE%,0.0090,0.0136,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-PL%,0.0080,0.0123,Phospholipids to Total-Lipids in Medium LDL percentage
Acetate,0.0112,0.0122,Acetate
Tyr,0.0147,0.0121,Tyrosine
IDL-TG%,0.0078,0.0118,Triglycerides to Total-Lipids in IDL percentage
L-HDL-C,0.0123,0.0115,Cholesterol in Large HDL
SFA%,0.0138,0.0103,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-P,0.0103,0.0093,Concentration of Large HDL Particles
TG/PG,0.0093,0.0088,Triglycerides to Phosphoglycerides ratio
IDL-CE%,0.0100,0.0085,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.0058,0.0081,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.0077,0.0072,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Ala,0.0090,0.0070,Alanine
XXL-VLDL-PL%,0.0077,0.0069,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,0.0060,0.0069,Triglycerides to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0070,0.0068,Acetoacetate
XL-HDL-TG%,0.0058,0.0064,Triglycerides to Total-Lipids in Very Large HDL percentage
Pyruvate,0.0077,0.0058,Pyruvate
Leu,0.0025,0.0058,Leucine
LDL-size,0.0052,0.0057,Average Diameter for LDL Particles
Lactate,0.0062,0.0056,Lactate
PUFA%,0.0037,0.0054,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0060,0.0053,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-PL%,0.0068,0.0053,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-FC%,0.0047,0.0051,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0037,0.0047,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-FC,0.0048,0.0043,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-LDL-FC%,0.0048,0.0041,Free Cholesterol to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0035,0.0037,3-Hydroxybutyrate
S-HDL-C%,0.0040,0.0033,Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-CE%,0.0037,0.0033,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0022,0.0031,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,0.0038,0.0030,Phospholipids to Total-Lipids in Large HDL percentage
Omega-6%,0.0030,0.0029,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0022,0.0026,Acetone
Omega-3%,0.0018,0.0023,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0037,0.0022,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0025,0.0019,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0025,0.0016,Glucose
IDL-PL%,0.0012,0.0016,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0018,0.0013,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0022,0.0013,Omega-3 Fatty Acids
Total-BCAA,0.0013,0.0012,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.0008,0.0012,Isoleucine
Omega-6/Omega-3,0.0017,0.0011,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-C%,0.0013,0.0009,Cholesterol to Total-Lipids in Small LDL percentage
Glu-lactate,0.0010,0.0009,Glucose-lactate
M-LDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
