Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Tyr,0.0893,0.0737,Tyrosine
XXL-VLDL-PL%,0.0457,0.0684,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0683,0.0644,3-Hydroxybutyrate
IDL-CE%,0.0852,0.0633,Cholesteryl Esters to Total-Lipids in IDL percentage
Phe,0.0655,0.0514,Phenylalanine
Gln,0.0462,0.0472,Glutamine
GlycA,0.0420,0.0371,Glycoprotein Acetyls
Gly,0.0418,0.0356,Glycine
Citrate,0.0270,0.0332,Citrate
Creatinine,0.0263,0.0267,Creatinine
Lactate,0.0095,0.0263,Lactate
LA%,0.0195,0.0250,Linoleic Acid to Total-Fatty Acids percentage
Sc-ala,0.0210,0.0240,Spectrometer-corrected alanine
DHA%,0.0280,0.0238,Docosahexaenoic Acid to Total-Fatty Acids percentage
Albumin,0.0210,0.0213,Albumin
L-LDL-PL%,0.0200,0.0202,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-C%,0.0140,0.0187,Cholesterol to Total-Lipids in Small LDL percentage
Glu,0.0323,0.0179,Glucose
Ala,0.0143,0.0166,Alanine
Acetone,0.0168,0.0162,Acetone
S-HDL-PL,0.0103,0.0153,Phospholipids in Small HDL
SFA%,0.0093,0.0142,Saturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0232,0.0142,Pyruvate
PUFA/MUFA,0.0187,0.0132,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-CE%,0.0107,0.0126,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-PL%,0.0123,0.0120,Phospholipids to Total-Lipids in Small LDL percentage
Acetoacetate,0.0158,0.0119,Acetoacetate
LDL-size,0.0078,0.0112,Average Diameter for LDL Particles
Glu-lactate,0.0063,0.0108,Glucose-lactate
Acetate,0.0047,0.0105,Acetate
M-LDL-TG%,0.0052,0.0105,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0093,0.0102,Phospholipids to Total-Lipids in Large HDL percentage
His,0.0118,0.0099,Histidine
XXL-VLDL-C%,0.0057,0.0086,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0080,0.0084,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,0.0050,0.0081,Phospholipids to Total-Lipids in IDL percentage
IDL-P,0.0105,0.0079,Concentration of IDL Particles
L-LDL-C%,0.0060,0.0072,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE,0.0058,0.0072,Cholesteryl Esters in Medium HDL
XL-HDL-FC%,0.0087,0.0068,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-FC%,0.0092,0.0063,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.0032,0.0054,Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.0033,0.0051,Degree of Unsaturation
M-VLDL-CE,0.0053,0.0051,Cholesteryl Esters in Medium VLDL
XS-VLDL-FC%,0.0015,0.0048,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0023,0.0044,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-PL,0.0027,0.0034,Phospholipids in Very Large HDL
XS-VLDL-PL%,0.0023,0.0032,Phospholipids to Total-Lipids in Very Small VLDL percentage
Val,0.0023,0.0032,Valine
Total-BCAA,0.0043,0.0030,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-CE%,0.0008,0.0028,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ile,0.0023,0.0027,Isoleucine
S-VLDL-C%,0.0022,0.0025,Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-TG%,0.0027,0.0025,Triglycerides to Total-Lipids in Large VLDL percentage
DHA,0.0010,0.0023,Docosahexaenoic Acid
XL-HDL-CE%,0.0022,0.0023,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,0.0035,0.0022,Free Cholesterol to Total-Lipids in Medium HDL percentage
MUFA%,0.0012,0.0021,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-size,0.0017,0.0021,Average Diameter for HDL Particles
S-HDL-FC%,0.0020,0.0017,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,0.0023,0.0015,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG,0.0023,0.0012,Triglycerides in Very Large HDL
M-LDL-PL%,0.0017,0.0011,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA,0.0010,0.0010,Polyunsaturated Fatty Acids
Leu,0.0008,0.0010,Leucine
S-HDL-TG%,0.0007,0.0010,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG,0.0022,0.0009,Triglycerides in Medium VLDL
M-HDL-CE%,0.0008,0.0007,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-CE%,0.0003,0.0006,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.0002,0.0006,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG,0.0003,0.0006,Triglycerides in Large HDL
ApoB/ApoA1,0.0013,0.0006,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.0003,0.0005,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-TG,0.0005,0.0004,Triglycerides in Large VLDL
XL-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
